!	46
#	1
ago	43
agoing	2
agree	10
agreed	1
agreement	21
agrees	1
agricultural	1
agriculture	2
ahead	4
aid	2
aim	3
aiming	1
aimless	1
air	86
air-breathing	6
air-bubble	1
air-dome	1
air-sacs	1
air-tubes	3
air_	1
alacrity	2
albatros	1
albatross	1
albumin	1
alchemy	1
alder	1
alert	3
alertness	5
alevin	1
alga	2
algæ	1
aliens	1
alighting	1
alike	2
alive	3
all	272
all-pervading	2
allantois	2
alley	1
allied	4
allies	1
alligator-like	1
allotted	1
allow	9
allowed	5
allowing	3
allows	2
alloy	1
almost	59
alone	12
along	35
alongside	3
alphabet	3
already	18
also	90
alter	2
alteration	2
alterations	2
altering	1
alternate	2
alternately	1
alternating	2
alternation	1
alternative	4
although	23
altogether	11
aluminum	1
always	43
am	1
amalgams	1
amateur	1
amazing	2
amazingly	1
amber	1
amenity	1
amid	2
amidst	1
amnion	2
amoeba	3
amoeboid	5
among	49
amongst	10
amount	24
amounts	2
amphibian	1
amphibians	17
an	425
analyse	1
analysed	3
analysing	3
analysis	2
analytical	1
anatomical	3
anatomises	1
anatomist	1
anatomists	1
anatomy	1
ancestor	3
ancestors	18
ancestral	5
ancestry	5
ancestry_	1
anchor	1
anchoring	1
ancient	25
ancients	2
and	2789
angel	1
angels	1
anger	1
angle	5
angler	2
angles	6
animal	113
animal_	1
animalcule	3
animalcules	2
animals	204
animate	2
annihilated	1
announce	1
annual	1
another	111
answer	25
answered	1
answers	10
answers-back	1
ant	4
antagonistic	1
ante-natal	7
antenna-bearing	1
anthropoid	13
anthropologist	1
anthropologists	1
anthropology	1
anti-bodies	1
anticipated	1
anticipating	2
anticipation	1
anticipations	1
antique	1
antiquity	6
antler	1
antlers	1
ants	11
anvil	3
anxious	1
any	144
anyhow	1
anyone	7
anything	7
anywhere	3
apace	1
apart	19
apartness	2
ape	11
ape-like	2
ape-man	2
apes	21
apparatus	8
apparent	9
apparently	10
appeals	2
appear	18
appearance	14
appeared	9
appearing	3
appears	8
appendage	1
appendages	2
appended	1
appendicitis	1
appendix	3
appetites_	1
apple	3
apple-trees	1
apples	1
applicable	3
applied	10
applies	6
apply	1
applying	1
appreciable	1
appreciate	3
appreciation	5
appreciative	1
appreciatively	1
apprehend	2
apprehension	2
apprenticeship	13
approach	6
approached	1
approaches	4
approaching	1
appropriate	5
appropriately	2
approved	1
approximate	2
approximately	9
apt	9
aptitudes	3
aptitudes_	1
aquarium	1
aquatic	5
arboreal	22
arc-lamp	1
archaic	2
are	943
are_	1
area	14
areas	12
argue	1
arguing	1
argument	2
arguments	2
arid	2
aridity	2
arise	7
arisen	5
arises	2
arising	1
aristocracy	1
aristocrat	1
arithmetical	1
arm	8
armadillos	1
armour	3
armoured	1
arms	9
arose	11
around	10
arrange	3
arranged	6
arrangement	5
arrangements	1
arranges	1
array	1
arrested	2
arrived	3
arrow	2
arrow-worm	1
arrow-worms	1
arrows	1
art	3
arteries	1
article	5
articles	3
artificer	1
artificial	7
artificially	3
artistic	2
as	763
ascend	3
ascendant	1
ascending	1
ascends	3
ascent	6
ascertain	1
ascertained	1
ascetic	1
ascidians	1
ascribe	1
ascribed	1
asexual	4
ash	1
ashes	1
ashore	1
aside	3
ask	2
asked	6
asking	2
asks	3
aspect	7
aspects	6
assemblage	2
assert	1
assign	1
assimilation	1
assist	1
assistance	1
assisted	1
associate	3
associated	28
associates	1
associating	1
association	9
associations	9
associative	3
assortment	1
assume	3
assumed	1
assuming	1
assumption	2
assurance	1
assured	1
assuredly	1
astonished	3
astonishing	2
astonishment	1
astounding	2
astronomer	12
astronomers	27
astronomical	1
astronomy	14
asunder	1
asymmetrical	1
at	395
atmosphere	28
atom	73
atom._	1
atom_	2
atomic	11
atomism	1
atoms	96
attach	1
attached	3
attaches	1
attaching	1
attack	1
attacked	2
attacks	1
attain	1
attained	7
attaining	4
attainment	1
attempt	4
attempts	6
attend	2
attendance	2
attendant	2
attended	3
attention	8
attentive	1
attenuated	1
attitude	3
attract	2
attracted	2
attracting	2
attraction	5
attractive	2
attracts	1
attributed	2
attributes	1
audacity	1
audibly	1
auk	1
aurora	3
auroral	1
authorities	12
authority	3
automatic	5
automatically	2
autotomy	1
autumn	5
availability	1
available	6
avalanche	1
average	12
averaged	1
avoid	4
avoided	1
avoiding	2
await	1
awakened	1
aware	8
awareness	5
away	57
awful	1
awkward	3
awns	1
axes	2
axis	19
azure	1
b	1
baboons	1
baby	3
bacillus	1
back	68
back-teeth	1
backbone	9
backboned	11
backboneless	4
backed	3
background	6
backgrounds	1
backwards	7
bacteria	9
bad	2
badly	3
bag	2
bags	1
bait	1
baits	1
baking	1
balance	6
balancing	4
ball	8
ball-room	1
balloon	2
balls	1
band	2
bandage	1
banished	1
bank	5
bar	2
bare	1
barely	1
bark	2
barking	1
barrels	1
barriers	2
bars	3
basalts	1
base	7
based	6
bases	1
basin	1
basins	2
basis	11
bask	1
basket	2
bass	1
bat	4
bath	1
bathers	1
bats	8
battalion	1
batteries	3
battery	1
bay	1
be	676
beach	1
beads	1
beak	4
beak-like	1
bear	8
bearers	1
bearing	4
bearings	1
bears	4
beasts	2
beat	3
beaten	4
beating	3
beautiful	24
beautifully	1
beauty	1
beaver	3
beavers	1
became	31
because	59
become	58
becomes	32
becoming	14
bed	1
beds	7
bee	4
beech	1
been	264
bees	10
beetle	1
beetles	1
beetling	5
before	71
began	45
begin	16
beginning	47
beginnings	5
begins	8
begun	5
behave	3
behaves	2
behaving	1
behaviour	63
behaviour-variations	1
beheld	1
behind	18
behold	1
beholding	1
being	75
beings	3
belief	5
beliefs	1
believe	17
believed	7
believes	1
believing	1
bell	9
bell-like	1
bells	2
belly	1
belong	8
belonged	2
belonging	1
belongs	3
below	23
belt	2
belts	1
beneath	9
benefactress	1
beneficial	4
benefit	2
benevolence	2
benevolent	1
bent	2
berries	1
berry	1
beset	1
beside	1
besides	15
best	16
best-defined	1
beta-rays	1
betokens	1
betray	1
betraying	1
better	17
bettered	1
between	90
bewildering	1
beyond	21
beyond-blue	1
bibliographies	1
bids	1
big	30
big-brain	4
big-brained	4
bigger	3
biggest	2
bilateral	3
bill	3
billiard	2
billion	3
billions	3
bills	2
binary	1
bind	2
binding	1
binoculars	1
biological	3
biologists	2
biology	1
biped	1
bipedal	3
bipeds	2
birch	1
bird	55
bird-dropping	4
birds	81
birth	10
birthplace	3
biscuit	2
bison	3
bit	5
bite	2
bits	1
bitten	1
bitterling	1
bittern	1
bivalve	2
bivalves	1
black	16
blackbird	1
blackest	1
blackish-grey	1
bladder	1
blades	1
blame	1
blanket	2
blanketing	1
blankets	1
blaze	3
blazing	1
bleeding	1
blend	1
blind	4
blindly	1
blood	30
blood-channels	1
blood-containing	1
blood-fluid	1
blood-relationship	2
blood-vessel	2
bloom	1
blossoms	1
blotch	1
blotched	1
blow	1
bloweth	1
blowhole	1
blowing	1
blown	6
blows	1
blue	21
blue-greens	1
blues	1
bluffing	1
bluish	1
blushing	1
boar	1
board	6
boarders	1
boast	1
bodies	30
bodily	11
body	137
body-building	1
body-cavity	1
body-cells	2
body-making	2
body_	1
bodyguard	1
boiling	3
boiling-point	2
boils	1
bold	1
bolometer	1
bolt	2
bolts	1
bombarded	2
bond	2
bone	6
bones	8
bony	4
book	8
books	6
boom	1
boon	1
boot	1
bootlace	1
booty	1
borealis	2
borings	1
born	10
borne	8
borrowed	2
botanists	1
both	42
bottle	2
bottom	6
bound	8
boundary	2
bounded	1
bounding	1
bounds	2
bountiful	1
box	6
boxed	1
boxed-in	1
boxes	3
boy	2
boyhood	1
boys	1
braced	1
brackish	2
brain	49
brain-box	1
brain-development	1
brain-mind	1
brains	9
brake	2
braking	1
branch	18
branch-gripping	2
branched	2
branches	22
branching	1
brave	1
bread	1
breadth	1
break	4
breakage	1
breakers	1
breaking	12
breaks	4
breast	2
breast-bone	4
breast-pocket	1
breathe	8
breathes	2
breathing	7
breed	2
breeding	3
breeding-place	2
breeds	4
breezy	1
brethren	1
brick	3
bricks	6
bridge	1
bridged	1
bridges	3
brief	2
briefly	3
bright	12
bright-green	1
brighten	1
brightest	1
brightly	6
brightness	1
brilliancy	1
brilliant	10
brilliantly	1
brine-shrimp	1
bring	11
bringing	4
brings	7
brisker	1
bristle	1
bristle-tails	1
bristles	1
brittle	1
brittle-star	1
broad	8
broadcast	1
broadened	2
broader	2
broiling	1
broke	1
broken	17
bromogelatine	1
bronze	1
brooding	2
brook	1
brothers	2
brought	19
brown	16
brownish	1
browns	1
brows	1
browsing	1
bruising	2
brush	1
brushes	2
brusque	2
brute	1
bubble	10
bubbles	2
buckled	1
buckling	1
bud	2
budding	3
buds	1
bug	2
bugbear	1
build	8
building	10
builds	1
built	17
bulbs	1
bulges	1
bulk	5
bulkiest	1
bulky	1
bull-terrier	1
bullet	7
bullhead	1
bullies	1
bunch	2
buns	3
buoyed	1
burden	1
burdens	1
burial	1
buried	5
buries	1
burn	1
burned	1
burning	4
burns	2
burrow	4
burrower	1
burrowers	2
burrowing	5
burrows	1
burst	2
bursts	1
bury	1
burying	1
bush	1
bushels	2
bushmen	1
bushy-tailed	1
business	6
but	352
butter	1
butterfish	1
butterflies	4
butterfly	3
button	1
buttonholes	1
buttons	2
buys	1
by	646
bygone	1
c	3
cabbage	1
cabbages	1
cables	1
cache	2
cactus	1
caffeine	1
cage	2
calcareous	1
calcium	1
calculate	4
calculated	7
calculates	1
calculating	2
calculation	3
calculations	2
calendar-keeping	1
call	37
called	96
callous	1
calls	6
calm	3
calves	1
came	27
camouflage	1
camouflaged	1
camouflaging	2
can	263
canal	3
canals	6
candle	3
canine	3
canines	1
cannonade	1
canopy	1
capable	3
capacious	2
capacities	13
capacity	12
capillaries	1
capped	1
caps	2
captivated	1
captivity	2
capture	4
captured	3
captures	1
capturing	1
carapace	3
carapaces	1
carbohydrates	1
carbon	8
carbonic	2
carcase	1
carcass	1
card	7
cardboard	3
cards	6
care	20
careful	9
carefully	5
careless	1
cares	1
cargo	1
caricature	1
caries	1
carnivore	1
carnivorous	2
carpo-metacarpus	1
carried	9
carrier	2
carries	8
carry	11
carrying	5
case	63
casein	1
cases	67
casque	1
cast	2
casting	1
castings	1
casts	1
casual	1
cat	5
cataract	1
catch	3
catches	2
catching	2
caterpillar	3
caterpillars	7
cathode	1
cats	2
cattle	1
caught	3
cauliflower	2
cause	11
caused	8
causes	11
causing	1
caution	4
cautions	1
cautious	2
cautiously	1
cave	2
cave-bear	2
cave-hyæna	1
cave-lion	2
cave-man	1
cave-men	1
cavern	2
caves	2
cavities	1
cavity	2
cease	4
ceased	6
ceaseless	2
ceases	2
ceasing	1
cell	10
cell-wall	1
cells	30
cellulose	4
cent	5
centenarian	1
centimetre	2
centipede	1
centipedes	3
central	16
centre	15
centred	1
centres	8
centrifugal	1
centrosome	1
centrosomes	1
centuries	4
century	14
cereal	2
cerebral	2
cerebration	1
certain	78
certainly	14
certainty	3
cessation	1
cetaceans	1
chaff	1
chaffinch	1
chain	3
chains	4
chalk	1
chalk-forming	2
chalones	1
chamber	2
chambers	1
chameleon	8
chameleons	1
championed	1
chance	3
chances	2
change	35
change-producing	1
change-provoking	1
change._	1
changed	11
changeful	3
changefulness	4
changes	35
changing	6
channels	1
chaotic	1
chaps	1
chapter	20
chapters	2
char	1
character	2
characteristic	13
characteristically	1
characteristics	4
characters	7
charge	13
charged	3
charges	7
chariot	1
charitable	1
charities	1
charts	1
chasing	1
cheaper	1
check	5
checked	1
checks	1
cheek-bones	1
cheerful	1
chemical	36
chemicals	1
chemist	4
chemistry	2
chemists	6
chequer	1
chequered	2
chess	1
chest	2
chewing	1
chick	2
chickens	3
chicks	2
chief	10
chiefly	9
child	11
children	3
chimpanzee	10
chimpanzees	2
chin	5
chins	1
chisel-edged	1
chitin	2
chlorophyll	6
chlorophyll-possessing	1
choice	1
choose	1
chooses	1
choosing	1
chopped	1
chose	3
christened	3
chromatophores	2
chromosomes	8
chromosphere	4
chronology	1
chrysalis	1
chrysanthemum	1
churning	1
cigarette	1
cilia	2
cinder	1
circle	7
circles	4
circling	1
circuit	3
circuits	1
circular	3
circulate	1
circulated	1
circulating	5
circulation	2
circumference	2
circumstance	1
circumstances	6
circumvent	1
circumvented	2
circumventing	1
cited	1
cities	5
citing	1
city	1
civilisation	12
civilisations	2
claim	1
claimed	1
claims	1
clams	1
clap	1
claspers	1
class	8
classes	7
classified	1
clauses	1
claw	1
clawed	1
claws	5
clay	1
cleaned	1
cleaning	1
clear	23
clear-cut	3
cleared	1
clearer	2
clearest	1
clearly	14
clearness	1
cleaver	1
clefts	2
clever	13
cleverer	3
cleverest	2
cleverness	3
cliff	2
cliff-loving	1
cliffs	2
climate	13
climatic	2
climax	11
climb	3
climbers	2
climbing	2
climbs	3
cling	6
clinging	1
cloaked	1
clock	6
clock-work	2
clog	1
close	17
close-packed	1
close-set	1
closed	3
closely	13
closer	1
closes	1
closing	3
cloth	2
clothe	1
clothes	1
clothing	2
cloud	9
cloud-belts	1
cloud-like	2
cloud-screen	1
clouded	1
clouding	1
cloudlets	2
clouds	6
cloudy	1
club	1
club-moss	2
club-mosses	1
cluck	1
clucking	1
clue	2
clues	2
clumps	1
cluster	4
clusters	2
clutches	1
co-operating	2
co-operation	2
co-ordination	1
coal	14
coal-field	1
coal-fields	2
coal-measures	1
coarser	1
coast	2
coastlines	1
coasts	1
coat	3
coating	1
coatings	1
coaxing	1
cobras	1
coccyx	1
cock	1
cock-paidle	1
cock-pigeon	1
cockchafers	1
cockroaches	2
coco-nut	2
coco-palm	1
coco-palms	1
coconut	1
coconuts	1
cocoon	3
cod	2
cod-banks	1
code	1
codes	1
coercion	1
cogged	1
coherence	2
coherent	2
cohesion	2
coil	5
coiled	2
coin	3
coincidences	1
coincides	1
cold	23
colder	2
coldest	1
collar	2
collar-bone	1
collared	1
collaterals	2
collect	2
collecting	3
collection	8
collections	1
collects	3
collided	1
collides	1
colliding	2
collie	1
collision	2
collisions	1
colonies	2
colonisation	2
colonise	2
colonised	2
colonising	2
colony	12
colony-making	1
color	1
coloration	7
colossal	3
colour	49
colour-associations	1
colour-cells	2
colour-change	5
colour-resemblance	1
colour-scheme	1
colour-varieties	2
coloured	12
colouring	4
colours	33
column	1
comb-bearers	1
combative	1
combination	4
combination-boxes	1
combinations	1
combine	2
combined	2
combustible	1
combustion	4
come	48
comes	20
comet	11
comets	6
comfortable	2
comfortably	1
coming	8
command	2
commands	2
commensalism	4
commercial	1
committed	1
committing	1
commodity	1
common	34
commoner	2
commonly	2
commotion	1
communal	1
communicate	1
communicating	2
communication	3
communications	1
communities	1
community	2
compact	3
compactness	1
companion	1
company	2
comparable	7
comparative	2
comparatively	8
compare	2
compared	10
comparing	2
comparison	7
compartment	3
compass	3
compel	1
competition	6
competitions	1
competitive	1
compilation	2
complete	19
completed	2
completely	6
completion	1
complex	14
complexity	8
compliance	4
complicated	12
comply	6
complying	3
component	1
compose	1
composed	16
composition	6
compound	1
compounded	3
compounds	5
comprehension	1
comprehensive	1
compressed	2
comprised	2
comprises	2
compromise	1
computation	1
computer	2
computers	2
concatenation	1
concave	1
concavity	1
conceal	1
concealed	2
concedes	1
conceivable	1
conceive	4
conceived	1
concentrated	2
concentrating	1
concentration	1
concentric	2
concept	3
conception	9
conceptions	1
concepts	2
conceptual	1
concern	2
concerned	6
concerning	3
concise	1
conclude	2
concluding	1
conclusion	10
conclusions	3
concrete	2
condensation	5
condense	2
condensed	8
condition	6
conditions	38
conduct	5
conductor	2
conductors	1
cones	2
confer	1
confess	1
confessed	2
confidently	1
confine	1
confined	4
confines	1
confirmation	2
confirmed	2
confirms	1
conflagration	2
confront	1
confronted	1
confusion	1
conger-eels	1
congestion	1
conical	2
conifers	2
conjectural	1
conjectures	1
conjugal	1
conjugation	1
conjunction	1
connect	1
connected	8
connection	15
conquer	3
conquered	5
conquering	5
conquest	9
conquests	1
conscious	3
consequence	5
consequences	7
consequent	2
consequently	2
conservative	4
consider	12
considerable	30
considerably	2
consideration	3
considerations	1
considered	9
considering	3
considers	1
consist	3
consisted	8
consistence	1
consistently	3
consisting	1
consists	15
consort	1
conspicuous	13
conspicuously	2
conspicuousness	1
constant	12
constantly	7
constituent	3
constituents	4
constitute	4
constituted	2
constitutes	4
constituting	1
constitution	12
constitutional	3
constricted	1
construct	2
constructed	3
constructing	1
construction	4
constructive	2
consumed	1
contact	8
contacts	1
contain	7
contained	6
containing	9
contains	10
contemporaneously	2
contemporaries	1
contending	1
content	5
contentment	1
contents	1
continent	1
continental	2
continents	5
contingencies	1
contingents	1
continual	4
continually	9
continuance	5
continuation	2
continue	9
continued	11
continues	5
continuing	3
continuity	1
continuous	12
contract	2
contractile	1
contracting	5
contraction	5
contracts	2
contrary	2
contrast	5
contrasted	3
contrasts	3
contribute	1
contributed	1
contributions	5
control	12
controlled	7
controlling	2
controversial	1
controversy	2
convenient	2
conveniently	2
conventional	1
converge	1
convergence	1
convergences	1
converse	1
convert	3
converted	3
converting	1
convex	1
convey	1
conveyed	1
conveying	1
conveys	1
conviction	2
convince	1
convinced	3
convinces	1
convincing	4
convincingly	1
convoluted	1
convolutions	1
cool	3
cooled	5
cooler	3
coolest	2
cooling	11
cools	1
cooperated	1
cooperative	1
coot	1
copied	2
copies	7
copious	1
copper	20
copy	12
copying	4
copyright	12
coral	4
coral-reefs	2
coral-snake	1
coral-snakes	1
corals	4
cord	4
cords	2
core	4
cork	2
cormorants	1
corner	8
corners	5
corona	5
corporation	1
corpuscles	3
correct	2
correlation	1
correspond	4
corresponded	1
corresponding	15
correspondingly	1
corresponds	6
corroborated	2
corroborating	1
corrupt	1
cosmic	3
cosmopolitan	1
cost	5
costs	2
cotton	2
cotton-reel	1
cough	2
coughing	1
could	64
count	5
counted	6
counteract	1
counteractive	1
counterbalances	1
counterpart	2
counterparts	3
counting	1
countries	5
country	7
counts	3
couple	1
courage	1
course	63
courtship	1
cousin	1
cover	5
covered	8
covering	5
covers	2
coyote	1
crab	14
crab-apple	1
crabs	3
cracking	1
cracks	1
cradle	11
cradles	1
cranial	3
crashing	1
craters	6
craves	1
crayfish	1
create	4
created	7
creates	1
creating	3
creation	6
creations	2
creature	42
creatures	69
credit	9
credited	1
credits	1
credulous	1
creek	1
creep	3
creeping	3
creeps	1
cremated	1
crest	8
crevice	1
crevices	1
crew	1
crickets	1
crime	1
crisis	1
critical	6
crittur	1
croaking	2
croaking-sacs	1
crocodile	4
crocodiles	3
crooked	1
crop	5
cropped	1
crops	1
cross	5
cross-fertilisation	3
cross-striped	1
crossed	1
crosses	3
crouching	2
crow	2
crowd	2
crowded	5
crowding	1
crowds	3
crown	5
crowned	1
crowning	3
crows	1
crude	1
crumbs	3
crunch	1
crunching	1
crusher	1
crushing	1
crust	12
crustacean	1
crustaceans	7
cry	4
cryptozoic	1
crystal	2
crystals	5
cube	1
cubic	6
cuckoo-spit	2
culminating	2
culmination	1
cultivated	10
cultivation	1
culture	2
cupboard	1
cups	1
curiosity	3
curious	5
curiously	1
curl	1
curly	1
curly-haired	1
curly-or	1
current	33
currents	7
curtain	2
curved	5
curves	1
cusps	1
customs	1
cut	4
cuticle	1
cuts	5
cutting	3
cuttlefish	2
cuttlefishes	6
cuttles	1
cycads	2
cycle	1
cyclones	1
cylinder	1
cylindrical	3
d'etre_	1
daily	4
dainty	1
daisy	1
dam	2
damage	2
damaged	2
damages	2
damp	4
dance	1
dancers	1
dancing	2
danger	4
danger-call	1
danger-note	1
danger-signal	1
dangerous	5
dangerously	1
dangers	2
dare	3
daring	2
dark	28
darkened	1
darker	1
darkest	1
darkness	8
dart	1
darted	1
darting	1
dashes	1
data	2
date	8
dates	6
dating	1
daughter-buds	2
daughter-cells	1
daughter-units	3
dawn	9
day	56
daybreak	1
daylight	1
days	30
days_	1
dazzling	1
dead	19
deadly	1
deaf	1
deal	22
dealing	5
deals	2
dealt	7
death	20
death-feigning	1
debased	2
debatable	1
debris	2
debt	1
debts	1
decanter	1
decay	1
decaying	2
decide	1
decided	2
decipher	1
decipiens_	1
decisions	1
declared	1
decline	4
declined	1
declines	1
decomposed	1
decomposing	1
decorative	1
decrease	4
decreases	1
decreasing	1
deduce	1
deductible	1
deep	23
deep-red	1
deep-rooted	1
deep-sea	6
deep-seated	2
deep-violet	3
deep-water	1
deepened	1
deepening	1
deeper	4
deepest	1
deepish	1
deeply	9
deeps	2
deer	1
defect	2
defective	4
defenceless	1
defences	1
deficient	1
defined	2
definite	24
definitely	8
definition	1
deflected	2
deflection	1
degeneracy	1
degenerated	1
degeneration	1
degree	21
degrees	7
deletions	1
deliberate	1
deliberately	1
deliberateness	2
deliberation	1
delicacy	1
delicate	9
delicately	2
delight	1
delighted	1
deliver	1
delivered	1
delusions	1
demand	3
demands	3
democracy	1
demonstrate	1
demonstrated	1
demonstration	1
dendrites	1
denoted	1
dense	7
densely	1
denser	4
density	3
dental	1
dents	1
deny	1
departed	2
departments	1
departure	2
departures	12
depend	4
depended	2
dependence	1
dependent	6
depending	1
depends	19
depict	1
depletion	1
deposit	3
deposited	2
depositing	1
depository	3
deposits	6
depreciate	1
depress	1
depressed	1
depressing	1
depressions	1
depth	5
depths	7
derivation	1
derivative	3
derive	2
derived	6
deriving	1
dermis	1
descendant	3
descendants	3
descended	7
descending	1
descends	1
descent	5
describe	5
described	17
describes	1
description	4
desert	1
deserve	1
deserves	1
desirable	1
desire	4
desired	1
desires	1
despair	1
despairing	1
destination	1
destined	5
destroy	4
destroyed	10
destroying	1
destruction	2
detach	1
detachable	1
detaches	1
detail	4
details	4
detect	12
detected	2
detecting	4
detective	1
deteriorates	1
deterioration	2
determination	1
determine	5
determined	2
determining	1
develop	8
developed	18
developing	4
development	37
develops	2
deviation	1
device	7
devices	5
devised	1
devoured	2
devouring	2
dexterities	1
dexterity	3
diagram	19
diagrams	1
diameter	24
diamond	3
diamond-like	1
diaphragm	1
diary	2
dictum	1
did	30
die	5
died	4
dies	1
diet	2
differ	11
difference	12
differences	8
different	91
different-lengthed	1
differentiation	2
differently	1
differing	1
differs	4
difficult	29
difficulties	20
difficulty	6
diffraction	1
diffuse	2
diffusion	1
digested	1
digesting	2
digestive	3
digged	1
digit	2
digits	2
digs	1
dilatable	1
dilemma	1
dilute	1
dilutes	1
dim	3
dimensions	6
diminish	1
diminishing	1
dimly	3
dimmed	1
dinosaur	1
dints	2
dioxide	1
dipper	2
direct	14
directed	1
direction	22
directions	14
directly	13
director	1
disadvantage	1
disadvantageous	1
disadvantages	1
disappear	3
disappearance	2
disappeared	7
disappearing	2
disappears	4
disappointment	1
disarranged	1
disc	6
disc-like	1
discards	1
discern	3
discerned	1
discharge	9
discharged	1
discharges	1
discharging	2
disciples	1
disclaim	1
disclaimer	2
disclaimers	1
disclosed	1
discolorations	1
discontinue	1
discontinuous	1
discourse	2
discover	13
discovered	39
discoverer	2
discoveries	15
discovering	1
discovers	2
discovery	34
discredited	1
discrepant	1
discriminate	6
discriminates	1
discriminating	2
discrimination	3
discriminative	1
discs	2
discuss	1
discussed	4
discussing	2
discussion	3
disease	5
diseased	1
disembodied	3
disentangle	1
disguise	11
disguises	1
disgust	1
disgusted	1
dish	1
disintegrate	2
disintegrates	1
disintegration	8
disk	1
dislodged	1
dislodgment	1
disorder	2
disorders	1
disparagement	1
dispense	4
dispensed	1
dispersion	5
dispersive	1
display	6
displayed	1
displaying	4
displays	2
disposal	1
disposed	2
disposing	1
disposition	1
dispositions	1
disproved	1
dispute	2
disputed	3
disregarded	1
disruptive	1
dissected	1
dissection	1
dissimilars	1
dissipated	4
dissociated	1
dissolution	1
dissolve	2
dissolved	6
dissolving	1
distance	48
distances	15
distant	15
distantly	1
distended	1
distinct	14
distinction	3
distinctions	1
distinctive	9
distinctively	3
distinctness	1
distinguish	4
distinguishable	1
distinguished	8
distorting	1
distress	1
distribute	6
distributed	7
distributing	8
distribution	10
districts	2
distrust	2
disturbance	6
disturbances	7
disturbed	4
disturbing	2
ditch	2
diurnal	2
dive	2
dived	3
diverged	4
divergence	4
diverging	3
divers	1
diverse	4
diversely	1
diversified	1
diversity	3
diverted	1
diverts	1
dives	1
divide	2
divided	8
divides	4
dividing	4
diving	5
diving-bell	2
divisible	1
division	9
divisions	1
do	106
doctrine	1
does	60
dog	21
dog-toothed	1
dogfish	1
dogma	1
dogs	5
doing	8
doles	1
domain	8
dome	2
dome-like	1
domed	4
domestic	3
domesticated	11
domestication	2
dominance	1
dominant	2
dominated	1
dominating	1
donate	3
donation	1
donations	12
done	6
donkey	1
donkeys	1
donors	1
doom	1
door	4
doors	6
dormancy	1
dormitory	1
dorsal	2
double	6
double-armed	1
double-breather	1
double-breathers	1
doubled	3
doubles	1
doubling	1
doubt	38
doubted	1
doubtless	6
douching	1
dovecot	1
down	87
down-breaking	1
down-drifting	1
down-rushing	1
down-stream	1
downloading	1
downward	2
downward-projecting	1
downwards	3
dozen	4
dragging	1
dragon	1
dragon-flies	2
dragons	4
drained	1
drainpipes	1
dramatic	1
draperies	1
draw	4
drawing	7
drawings	2
drawn	12
draws	1
dreaded	1
dream	2
dreams	1
dreamt	1
dredge	1
dress	5
dressed	1
drew	2
dried	5
dried-up	1
drift	3
drifters	2
drifting	3
drink	1
drive	1
driven	3
drives	2
driving	4
drone-fly	1
droop	1
drop	4
dropping	1
drops	3
drought	5
drove	1
drowned	1
drum	2
dry	48
drying	1
du	1
duck-ponds	1
ducklings	1
duckmole	1
duckweed	1
ductless	2
due	29
dug	1
dull	7
dull-red	1
dulled	1
dullest	1
duration	2
during	31
dusk	3
dust	17
dusty	1
dwarf	1
dwell	1
dwelling	1
dwindled	2
dwindling	9
dying	5
dynamic	2
dynamical	1
dynamo	6
e	1
e-mail	1
e.g	37
eBook	6
eBooks	7
each	56
eagerly	1
eagle	2
eagles	2
ear	13
ear-bones	1
ear-passage	2
ear-trumpet	2
earlier	8
earliest	5
early	24
ears	5
earth	217
earth-knot	1
earth-moon	1
earth._	1
earth_	1
earthworm	7
earthworms	6
ease	1
easier	5
easiest	1
easily	15
easy	14
easygoing	4
eat	2
eaten	1
eaters	1
eating	3
eats	1
ebb	1
ebbs	1
echo	1
echoes	1
eclipse	8
eclipsed	2
eclipses	1
economic	1
economical	1
economically	1
economised	2
economy	2
eddies	2
edge	7
edge-on	2
edges	5
edition	1
editions	4
educability	4
educable	5
educate	1
educated	1
education	6
educational	1
educative	1
eel	6
eel-fare	1
eels	5
efface	1
effect	23
effected	6
effective	9
effectively	4
effectiveness	1
effects	8
efficiencies	1
efficiency	5
efficient	3
effort	5
efforts	4
egg	20
egg-cell	11
egg-cells	4
egg-cocoons	1
egg-layer	1
egg-laying	2
egg-producer	1
egg-shell	2
eggs	50
eight	12
eighteen	2
eighties	1
eighty	5
eighty-eight	1
eighty-odd	2
eighty-seven	1
either	11
ejected	1
ejecting	2
elaborate	1
elaboration	1
elapsed	1
elapses	1
elastic	2
elbow-room	1
elbows	1
elder	1
elect	2
electric	38
electrical	13
electrically	1
electricities	1
electricity	48
electricity_	1
electrification	1
electrified	4
electro-magnet	1
electro-magnetic	4
electron	25
electronic	30
electronically	2
electrons	92
electroscope	1
element	26
elementary	3
elements	28
elephant	9
elephants	6
elevated	1
elevation	3
elevations	2
elevators	1
eleven	1
eleventh	1
eliminate	1
eliminated	2
elimination	3
elk	1
elongated	8
eloquent	6
else	7
elsewhere	6
eluding	1
elusive	2
elusiveness	2
elver	1
elvers	3
email	2
emancipated	3
emancipation	4
embedded	2
embodiment	4
embryo	16
embryology	2
embryonic	3
embryos	6
emerald	1
emerge	6
emerged	5
emergence	10
emerges	2
emerging	5
eminent	4
eminently	2
emission	1
emit	3
emits	2
emitted	3
emitting	2
emmer	1
emotion	2
emotional	2
emotionally	1
emotions	5
emotions_	1
